time,symbol,open,high,low,close,volume,wap,count
2026-08-05 19:29:20,NVDA,221.1500,221.1800,221.1100,221.1100,13871.0000,221.1490,97
2026-08-05 19:29:25,NVDA,221.1200,221.1400,221.0800,221.1400,10378.0000,221.1160,68
2026-08-05 19:29:30,NVDA,221.1400,221.1700,221.1000,221.1500,6570.0000,221.1410,41
2026-08-05 19:29:35,NVDA,221.1400,221.1800,221.1400,221.1700,8739.0000,221.1550,49
2026-08-05 19:29:40,NVDA,221.1700,221.1800,221.1300,221.1400,10882.0000,221.1540,72
2026-08-05 19:29:45,NVDA,221.1400,221.1600,221.1200,221.1400,10576.0000,221.1390,50
2026-08-05 19:29:50,NVDA,221.1400,221.1600,221.1300,221.1500,5667.0000,221.1430,34
2026-08-05 19:29:55,NVDA,221.1500,221.1700,221.1400,221.1700,7694.0000,221.1540,35
2026-08-05 19:30:00,NVDA,221.1700,221.2800,221.1700,221.2800,42507.0000,221.2420,216
2026-08-05 19:30:05,NVDA,221.2900,221.3000,221.2400,221.2600,25914.0000,221.2710,138
2026-08-05 19:30:10,NVDA,221.2800,221.3500,221.2300,221.3400,29383.0000,221.3050,140
2026-08-05 19:30:15,NVDA,221.3400,221.3500,221.2500,221.2500,14392.0000,221.3170,81
2026-08-05 19:30:20,NVDA,221.2600,221.3000,221.2400,221.3000,7969.0000,221.2620,46
2026-08-05 19:30:25,NVDA,221.3000,221.3100,221.2300,221.2300,24585.0000,221.2840,121
2026-08-05 19:30:30,NVDA,221.2200,221.2200,221.1400,221.1500,22039.0000,221.1800,133
2026-08-05 19:30:35,NVDA,221.1700,221.2100,221.1500,221.1500,11787.0000,221.1680,65
2026-08-05 19:30:40,NVDA,221.1500,221.2100,221.1500,221.1800,9491.0000,221.1860,47
2026-08-05 19:30:45,NVDA,221.2000,221.2800,221.1800,221.2500,12691.0000,221.2380,60
2026-08-05 19:30:50,NVDA,221.2600,221.2600,221.1800,221.2200,12738.0000,221.2170,78
2026-08-05 19:30:55,NVDA,221.2200,221.2300,221.1800,221.2200,18550.0000,221.2050,96
2026-08-05 19:31:00,NVDA,221.2000,221.2600,221.2000,221.2100,16347.0000,221.2250,79
2026-08-05 19:31:05,NVDA,221.2200,221.3000,221.2000,221.2800,15633.0000,221.2530,89
2026-08-05 19:31:10,NVDA,221.2800,221.3200,221.2200,221.2900,18683.0000,221.2750,112
2026-08-05 19:31:15,NVDA,221.2700,221.2900,221.1600,221.1800,28869.0000,221.2230,166
2026-08-05 19:31:20,NVDA,221.1900,221.2300,221.1700,221.2000,10870.0000,221.1950,39
2026-08-05 19:31:25,NVDA,221.2100,221.3200,221.2000,221.3100,12915.0000,221.2620,64
2026-08-05 19:31:30,NVDA,221.3100,221.3300,221.2800,221.3200,18996.0000,221.2970,61
2026-08-05 19:31:35,NVDA,221.3000,221.3400,221.2900,221.3400,11945.0000,221.3230,64
2026-08-05 19:31:40,NVDA,221.3400,221.3800,221.3300,221.3800,18129.0000,221.3530,107
2026-08-05 19:31:45,NVDA,221.3700,221.3800,221.3500,221.3700,13502.0000,221.3670,83
2026-08-05 19:31:50,NVDA,221.3500,221.3900,221.3400,221.3500,12420.0000,221.3610,84
2026-08-05 19:31:55,NVDA,221.3400,221.3400,221.2800,221.2900,21157.0000,221.3160,105
2026-08-05 19:32:00,NVDA,221.2800,221.3900,221.2500,221.3800,15764.0000,221.3180,98
2026-08-05 19:32:05,NVDA,221.3700,221.4400,221.3600,221.3600,34176.0000,221.3990,185
2026-08-05 19:32:10,NVDA,221.3600,221.4000,221.3100,221.3200,23144.0000,221.3460,108
2026-08-05 19:32:15,NVDA,221.3200,221.3300,221.2500,221.2600,13935.0000,221.2760,67
2026-08-05 19:32:20,NVDA,221.2600,221.3600,221.2500,221.3600,10865.0000,221.3120,67
